run,model,task_id,method,rep,strip_level,parsed,behavioral_pass,valid_artifact,detected_method,detector_correct,ambiguous,visit_trace,expected_bfs_order,expected_dfs_order,bfs_order_match,dfs_order_match,genuine_bfs,genuine_dfs,pole_manipulation_success,reason
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_2,dfs,5,renamed,true,true,true,dfs,true,false,"[""S"", ""A"", ""C"", ""D"", ""B"", ""E""]",S;A;B;C;D;E,S;A;C;D;B;E,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_2,dfs,5,no_imports,true,true,true,dfs,true,false,"[""S"", ""A"", ""C"", ""D"", ""B"", ""E""]",S;A;B;C;D;E,S;A;C;D;B;E,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_2,dfs,5,format_normalized,true,true,true,dfs,true,false,"[""S"", ""A"", ""C"", ""D"", ""B"", ""E""]",S;A;B;C;D;E,S;A;C;D;B;E,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,1,raw,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,1,no_comments,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,1,renamed,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,1,no_imports,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,1,format_normalized,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,2,raw,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,2,no_comments,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,2,renamed,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,2,no_imports,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,2,format_normalized,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,3,raw,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,3,no_comments,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,3,renamed,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,3,no_imports,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,3,format_normalized,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,4,raw,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,4,no_comments,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,4,renamed,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,4,no_imports,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,4,format_normalized,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,5,raw,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,5,no_comments,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,5,renamed,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,5,no_imports,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,bfs,5,format_normalized,true,true,true,bfs,true,false,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,1,raw,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,1,no_comments,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,1,renamed,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,1,no_imports,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,1,format_normalized,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,2,raw,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,2,no_comments,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,2,renamed,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,2,no_imports,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,2,format_normalized,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,3,raw,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,3,no_comments,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,3,renamed,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,3,no_imports,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,3,format_normalized,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,4,raw,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,4,no_comments,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,4,renamed,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,4,no_imports,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,4,format_normalized,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,5,raw,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,5,no_comments,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,5,renamed,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,5,no_imports,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__devstral__latest,branching_3,dfs,5,format_normalized,true,true,true,dfs,true,false,"[""1"", ""2"", ""4"", ""3"", ""5"", ""6""]",1;2;3;4;5;6,1;2;4;3;5;6,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,1,raw,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,1,no_comments,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,1,renamed,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,1,no_imports,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,1,format_normalized,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,2,raw,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,2,no_comments,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,2,renamed,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,2,no_imports,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,2,format_normalized,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,3,raw,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,3,no_comments,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,3,renamed,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,3,no_imports,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,3,format_normalized,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,4,raw,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,4,no_comments,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,4,renamed,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,4,no_imports,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,4,format_normalized,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,5,raw,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,5,no_comments,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,5,renamed,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,5,no_imports,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,bfs,5,format_normalized,true,true,true,bfs,true,false,"[""A"", ""B"", ""C"", ""D"", ""E"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,true,false,true,false,true,visit_trace_matches_bfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,1,raw,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,1,no_comments,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,1,renamed,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,1,no_imports,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,1,format_normalized,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,2,raw,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,2,no_comments,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,2,renamed,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,2,no_imports,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,2,format_normalized,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,3,raw,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,3,no_comments,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,3,renamed,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,3,no_imports,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,3,format_normalized,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,4,raw,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
core_v2_generalization_local_bfs_dfs_001,ollama__qwen2_5-coder__14b,branching_1,dfs,4,no_comments,true,true,true,dfs,true,false,"[""A"", ""B"", ""D"", ""E"", ""C"", ""F""]",A;B;C;D;E;F,A;B;D;E;C;F,false,true,false,true,true,visit_trace_matches_dfs_only
